Term,Session,Bidding Window,Course Code,Description,Section,Vacancy,Opening Vacancy,Before Process Vacancy,D.I.C.E,After Process Vacancy,Enrolled Students,Max Bid,Median Bid,Min Bid,Instructor,School/Department
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT101,Introductory Statistics,G7,45,45,0,0,0,45,0.00,0.00,0.00,LIN TING KWONG,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT101,Introductory Statistics,G8,45,45,0,0,0,45,0.00,0.00,0.00,LIN TING KWONG,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT101,Introductory Statistics,G9,45,45,0,0,0,45,0.00,0.00,0.00,ROSIE CHING,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT101,Introductory Statistics,SG1,3,3,2,0,2,1,0.00,0.00,0.00,LIN TING KWONG,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT101,Introductory Statistics,SG2,3,3,2,0,2,1,0.00,0.00,0.00,ROSIE CHING,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT101,Introductory Statistics,SG91,3,0,0,0,0,1,0.00,0.00,0.00,"KWONG KOON SHING, KWONG KOON SHING",SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT151,Introduction to Statistical Theory,G1,45,45,0,0,0,45,0.00,0.00,0.00,YANG ZHENLIN,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT151,Introduction to Statistical Theory,G2,45,45,0,0,0,45,0.00,0.00,0.00,YANG ZHENLIN,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT151,Introduction to Statistical Theory,G3,45,45,0,0,0,45,0.00,0.00,0.00,YANG ZHENLIN,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT151,Introduction to Statistical Theory,G4,45,45,0,0,0,45,0.00,0.00,0.00,YANG ZHENLIN,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT151,Introduction to Statistical Theory,G5,45,45,0,0,0,45,0.00,0.00,0.00,JIN SAINAN,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT151,Introduction to Statistical Theory,SG1,3,3,2,0,2,1,0.00,0.00,0.00,JIN SAINAN,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT201,Probability Theory and Applications,G1,45,45,18,0,15,30,10.00,10.00,10.00,KWONG KOON SHING,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT201,Probability Theory and Applications,G2,45,45,17,0,14,31,20.00,11.08,10.00,KWONG KOON SHING,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT203,Financial Mathematics,G1,45,45,23,1,21,24,11.03,10.00,10.00,KWONG KOON SHING,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT203,Financial Mathematics,G2,45,45,19,0,15,30,10.00,10.00,10.00,KWONG KOON SHING,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STAT205,Computational Statistics,G1,45,45,31,0,31,14,0.00,0.00,0.00,SUTAIP SAW,SOE
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STEC202,Environmental Science,G1,45,45,5,0,4,41,33.00,33.00,33.00,ELIZABETH S. ONG,SOSS
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STEC202,Environmental Science,G2,45,45,5,2,0,45,100.00,35.45,21.17,ELIZABETH S. ONG,SOSS
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STEC206,Introduction to Physical Science,G1,45,45,26,0,24,21,30.10,20.23,10.36,ELIZABETH S. ONG,SOSS
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STEC206,Introduction to Physical Science,G2,45,45,15,1,15,30,28.08,28.08,28.08,ELIZABETH S. ONG,SOSS
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STEC209,Biological Models for Business Applications,G1,45,45,26,0,26,19,0.00,0.00,0.00,MARKUS KARNER,SOSS
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STEC209,Biological Models for Business Applications,G2,45,45,25,0,22,23,20.00,12.00,10.01,MARKUS KARNER,SOSS
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STEC210,Biotechnology and Bioentrepreneurship,G1,45,45,6,0,4,41,16.00,15.50,15.00,JOHN KHONG,SOSS
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STEC210,Biotechnology and Bioentrepreneurship,G2,45,45,10,0,10,35,0.00,0.00,0.00,JOHN KHONG,SOSS
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STEC211,The Business of Biotechnology,G1,45,45,14,0,12,33,23.75,23.17,22.59,JOHN KHONG,SOSS
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,STEC211,The Business of Biotechnology,G2,45,45,13,0,10,35,28.00,12.00,10.08,JOHN KHONG,SOSS
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,TRAD201,Shipping Business,G1,45,45,2,0,0,45,51.99,39.17,26.35,ICS INSTRUCTORS,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G1,25,0,0,0,0,24,0.00,0.00,0.00,"SHIRLEY JAMES, SHIRLEY JAMES",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G10,25,0,0,0,0,25,0.00,0.00,0.00,"NORAZIDA JOHAR, NORAZIDA JOHAR",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G11,25,0,0,0,0,24,0.00,0.00,0.00,"SYLVIA SIM SWEE CHOO, SYLVIA SIM SWEE CHOO",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G12,25,0,0,0,0,25,0.00,0.00,0.00,"SYLVIA SIM SWEE CHOO, SYLVIA SIM SWEE CHOO",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G13,26,0,0,0,0,24,0.00,0.00,0.00,"AUDREY TOH LIN LIN, AUDREY TOH LIN LIN",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G14,26,0,0,0,0,25,0.00,0.00,0.00,"JEAN LEE CHENG CHOONG PENG, JEAN LEE CHENG CHOONG PENG",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G15,26,0,0,0,0,25,0.00,0.00,0.00,"TAN CHIA MIEN, TAN CHIA MIEN",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G16,25,0,0,0,0,25,0.00,0.00,0.00,"MARIANNE TEO MOEY, MARIANNE TEO MOEY",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G17,25,0,0,0,0,24,0.00,0.00,0.00,"TOH WENG CHOY, TOH WENG CHOY",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G18,26,0,0,0,0,26,0.00,0.00,0.00,"HO SIAU TINN, HO SIAU TINN",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G19,26,0,0,0,0,24,0.00,0.00,0.00,"JEAN LEE CHENG CHOONG PENG, JEAN LEE CHENG CHOONG PENG",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G2,25,0,0,0,0,25,0.00,0.00,0.00,"SHIRLEY JAMES, SHIRLEY JAMES",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G20,26,0,0,0,0,25,0.00,0.00,0.00,"KIRTI HARNAL, KIRTI HARNAL",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G21,25,0,0,0,0,23,0.00,0.00,0.00,"SHIRLEY ALEXANDER, SHIRLEY ALEXANDER",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G22,25,0,0,0,0,25,0.00,0.00,0.00,"USHA NAIR, USHA NAIR",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G23,25,0,0,0,0,25,0.00,0.00,0.00,"SONALI MAZUMDAR, SONALI MAZUMDAR",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G24,26,0,0,0,0,26,0.00,0.00,0.00,"SETO HANN HOI, SETO HANN HOI",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G25,26,0,0,0,0,24,0.00,0.00,0.00,"SURABHI TULI, SURABHI TULI",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G26,25,0,0,0,0,24,0.00,0.00,0.00,"CHAN TSU AI IVY, CHAN TSU AI IVY",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G27,25,0,0,0,0,25,0.00,0.00,0.00,"JOANNA LEE WAN SIA, JOANNA LEE WAN SIA",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G28,25,0,0,0,0,25,0.00,0.00,0.00,"LING CHIA YEN, LING CHIA YEN",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G29,25,0,0,0,0,25,0.00,0.00,0.00,"WAYNE WONG, WAYNE WONG",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G3,26,0,0,0,0,25,0.00,0.00,0.00,"JAMES EDWARD MARTIN, JAMES EDWARD MARTIN",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G30,26,0,0,0,0,26,0.00,0.00,0.00,"WAYNE WONG, WAYNE WONG",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G31,25,0,0,0,0,25,0.00,0.00,0.00,"LOIS ADELE LYDENS, LOIS ADELE LYDENS",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G4,26,0,0,0,0,25,0.00,0.00,0.00,"JAMES EDWARD MARTIN, JAMES EDWARD MARTIN",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G5,26,0,0,0,0,26,0.00,0.00,0.00,"DAWN TEO SIEW HUI, DAWN TEO SIEW HUI",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G6,26,0,0,0,0,26,0.00,0.00,0.00,"DAWN TEO SIEW HUI, DAWN TEO SIEW HUI",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G7,26,0,0,0,0,25,0.00,0.00,0.00,"CHONG YIN TENG, CHONG YIN TENG",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G8,25,0,0,0,0,25,0.00,0.00,0.00,"CHONG YIN TENG, CHONG YIN TENG",CEC
2013-14 Term 1,Regular Academic Session,Round 2 Window 1,WRIT001,Academic Writing,G9,26,0,0,0,0,25,0.00,0.00,0.00,"NORAZIDA JOHAR, NORAZIDA JOHAR",CEC
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G1,45,17,2,0,0,17,58.74,53.58,48.42,CHUNG SUNG GON,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G10,45,17,4,0,2,15,55.63,55.63,55.63,LEE JOON HO,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G11,45,17,2,0,0,17,46.00,46.00,46.00,LEE JOON HO,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G12,45,17,5,0,0,17,58.22,46.05,35.02,LEE JOON HO,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G13,45,17,2,0,1,16,42.57,42.57,42.57,LEE JOON HO,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G14,45,17,2,0,0,17,65.62,53.32,41.01,CHUNG SUNG GON,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G15,45,17,2,0,0,17,47.34,46.17,44.99,CHEN KUN-CHIH,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G16,45,17,7,0,2,15,61.99,40.10,28.73,YUANTO KUSNADI,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G17,45,17,2,0,2,15,0.00,0.00,0.00,YUANTO KUSNADI,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G18,45,17,7,0,1,16,58.99,30.78,15.00,YUANTO KUSNADI,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G2,45,17,2,0,0,17,62.26,46.13,30.00,CHUNG SUNG GON,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G3,45,17,2,0,1,16,55.00,55.00,55.00,CHUNG SUNG GON,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G4,45,17,4,0,0,17,66.89,42.90,30.83,CHEN KUN-CHIH,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G5,45,17,2,0,1,16,63.99,63.99,63.99,CHEN KUN-CHIH,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G6,45,17,2,0,0,17,40.76,27.92,15.07,CHEN KUN-CHIH,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G7,45,17,3,0,1,16,30.89,20.46,10.02,KIM JAE BUM,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G8,45,17,5,0,5,12,0.00,0.00,0.00,KIM JAE BUM,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT101,Financial Accounting,G9,45,17,2,0,1,16,45.00,45.00,45.00,KIM JAE BUM,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT102,Management Accounting,G1,45,43,0,0,0,43,0.00,0.00,0.00,WONG SUAY PENG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT102,Management Accounting,G10,45,43,5,0,1,42,39.00,16.29,10.90,CHENG NAM SANG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT102,Management Accounting,G11,45,43,1,0,0,43,22.23,22.23,22.23,CHENG NAM SANG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT102,Management Accounting,G12,45,43,1,0,0,43,21.35,21.35,21.35,CHENG NAM SANG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT102,Management Accounting,G2,45,43,1,0,0,43,30.00,30.00,30.00,WONG SUAY PENG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT102,Management Accounting,G3,45,43,0,0,0,43,0.00,0.00,0.00,WONG SUAY PENG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT102,Management Accounting,G4,45,43,0,0,0,43,0.00,0.00,0.00,WONG SUAY PENG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT102,Management Accounting,G5,45,43,0,0,0,43,0.00,0.00,0.00,KATHERINE YUEN,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT102,Management Accounting,G6,45,43,0,0,0,43,0.00,0.00,0.00,KATHERINE YUEN,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT102,Management Accounting,G7,45,43,0,0,0,43,0.00,0.00,0.00,KATHERINE YUEN,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT102,Management Accounting,G8,45,43,0,0,0,43,0.00,0.00,0.00,JENNIFER KOH,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT102,Management Accounting,G9,45,43,0,0,0,43,0.00,0.00,0.00,JENNIFER KOH,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT111,Financial Accounting,G1,45,5,5,0,3,2,25.03,21.16,17.29,LOW LAY CHIN,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT111,Financial Accounting,G2,45,5,0,0,0,5,0.00,0.00,0.00,GOH BENG WEE,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT111,Financial Accounting,G3,45,5,0,0,0,5,0.00,0.00,0.00,GOH BENG WEE,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT111,Financial Accounting,G4,45,5,0,0,0,5,0.00,0.00,0.00,GOH BENG WEE,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT111,Financial Accounting,G5,45,5,1,0,0,5,12.89,12.89,12.89,GOH BENG WEE,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT112,Management Accounting,G1,45,45,11,0,7,38,20.00,14.14,11.87,LEONG KWONG SIN,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT112,Management Accounting,G2,45,45,3,0,2,43,10.02,10.02,10.02,LEONG KWONG SIN,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT112,Management Accounting,G3,45,45,5,0,4,41,15.36,15.36,15.36,LEONG KWONG SIN,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT112,Management Accounting,G4,45,45,8,0,6,39,18.22,16.61,14.99,LEONG KWONG SIN,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT201,Corporate Reporting and Financial Analysis,G1,45,35,6,0,6,29,0.00,0.00,0.00,CHEN CHIH-YING,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT201,Corporate Reporting and Financial Analysis,G2,45,35,13,0,13,22,0.00,0.00,0.00,CHEN CHIH-YING,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT201,Corporate Reporting and Financial Analysis,G3,45,35,10,0,8,27,13.00,11.50,10.00,CHEN CHIH-YING,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT201,Corporate Reporting and Financial Analysis,G4,45,35,3,0,2,33,26.54,26.54,26.54,CHEN XIA,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT201,Corporate Reporting and Financial Analysis,G6,45,35,2,0,0,35,30.00,22.50,15.00,CHEN XIA,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT201,Corporate Reporting and Financial Analysis,G7,45,35,0,0,0,35,0.00,0.00,0.00,WANG JIWEI,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT201,Corporate Reporting and Financial Analysis,G8,45,35,0,0,0,35,0.00,0.00,0.00,WANG JIWEI,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT221,Accounting Information Systems,G1,45,43,5,0,0,43,38.88,30.66,19.88,"PAN SHAN CHI, GARY",SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT221,Accounting Information Systems,G2,45,43,0,0,0,43,0.00,0.00,0.00,"PAN SHAN CHI, GARY",SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT221,Accounting Information Systems,G3,45,43,10,0,9,34,17.89,17.89,17.89,THEMIN SUWARDY,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT221,Accounting Information Systems,G4,45,43,9,0,8,35,16.00,16.00,16.00,THEMIN SUWARDY,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT221,Accounting Information Systems,G5,45,43,14,0,10,33,10.10,10.05,10.00,THEMIN SUWARDY,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT222,Corporate Reporting and Financial Analysis,G1,45,45,8,0,4,41,15.01,12.55,10.08,WANG JIWEI,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT223,Taxation,G1,45,43,0,0,0,43,0.00,0.00,0.00,KHOO TENG AUN,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT223,Taxation,G2,45,43,0,0,0,43,0.00,0.00,0.00,KHOO TENG AUN,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT223,Taxation,G3,45,43,0,0,0,43,0.00,0.00,0.00,SUM YEE LOONG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT223,Taxation,G4,45,43,0,0,0,43,0.00,0.00,0.00,KHOO TENG AUN,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT224,Financial Reporting and Analysis,G1,45,40,9,0,7,33,31.67,20.84,10.00,ANDREW LEE,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT224,Financial Reporting and Analysis,G2,45,40,18,0,16,24,10.10,10.07,10.04,ANDREW LEE,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT224,Financial Reporting and Analysis,G3,45,40,7,0,5,35,15.58,12.82,10.05,ANDREW LEE,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT224,Financial Reporting and Analysis,G4,45,40,12,0,11,29,12.08,12.08,12.08,ANDREW LEE,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT331,Audit and Assurance,G1,45,45,0,0,0,45,0.00,0.00,0.00,JEAN SEOW,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT331,Audit and Assurance,G2,45,45,0,0,0,45,0.00,0.00,0.00,JEAN SEOW,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT331,Audit and Assurance,G3,45,45,0,0,0,45,0.00,0.00,0.00,JEAN SEOW,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT331,Audit and Assurance,G4,45,45,0,0,0,45,0.00,0.00,0.00,JEAN SEOW,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT332,Accounting Thought and Practice,G1,45,45,14,0,12,33,15.21,12.62,10.02,CHENG QIANG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT332,Accounting Thought and Practice,G2,45,45,4,0,3,42,23.45,23.45,23.45,CHENG QIANG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT332,Accounting Thought and Practice,G3,45,45,14,0,12,33,13.69,13.02,12.34,NEIL BHATTACHARYA,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT332,Accounting Thought and Practice,G4,45,45,8,0,5,40,36.22,25.99,21.10,NEIL BHATTACHARYA,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT333,Advanced Financial Accounting,G1,45,45,10,0,10,35,0.00,0.00,0.00,PEARL TAN HOCK NEO,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT333,Advanced Financial Accounting,G2,45,45,11,1,9,36,10.01,10.01,10.00,PEARL TAN HOCK NEO,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT333,Advanced Financial Accounting,G3,45,45,4,0,4,41,0.00,0.00,0.00,PEARL TAN HOCK NEO,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT333,Advanced Financial Accounting,G4,45,45,11,0,10,35,15.56,15.56,15.56,PEARL TAN HOCK NEO,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT401,Strategic Management Accounting,G1,45,43,0,0,0,43,0.00,0.00,0.00,,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT401,Strategic Management Accounting,G2,45,43,2,0,2,41,0.00,0.00,0.00,,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT401,Strategic Management Accounting,G3,45,43,9,0,4,39,40.88,10.49,10.00,,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT402,Governance and Risk Management,G1,45,43,0,0,0,43,0.00,0.00,0.00,FOO SEE LIANG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT402,Governance and Risk Management,G2,45,43,0,0,0,43,0.00,0.00,0.00,FOO SEE LIANG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT402,Governance and Risk Management,G3,45,43,0,0,0,43,0.00,0.00,0.00,FOO SEE LIANG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT403,Advanced Taxation,G1,45,43,0,0,0,43,0.00,0.00,0.00,SUM YEE LOONG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT403,Advanced Taxation,G2,45,43,0,0,0,43,0.00,0.00,0.00,SUM YEE LOONG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT404,"Accounting Study Mission(Mumbai, Pune & New Delhi)",G1,24,0,0,0,0,19,0.00,0.00,0.00,"LOW AIK MENG, LOW AIK MENG, LOW AIK MENG",SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT405,Corporate Advisory,G1,45,43,2,0,0,43,31.00,20.80,10.59,SOA INSTRUCTOR (CORPORATE ADVISORY),SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT407,Corporate Financial Management,G1,45,43,7,1,7,36,10.06,10.06,10.06,GURDIP SINGH,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT407,Corporate Financial Management,G2,45,43,12,1,12,31,10.06,10.06,10.06,GURDIP SINGH,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT408,Valuation,G2,45,43,25,2,27,16,0.00,0.00,0.00,LIM CHU YEONG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT409,Auditing for the Public Sector,G1,45,43,20,0,19,24,10.02,10.02,10.02,LIM SOO PING,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACCT410,Internal Audit,G1,45,43,9,0,7,36,15.40,12.70,10.00,FOO SEE LIANG,SOA
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ACM002,Arts Leadership,G1,45,38,0,1,0,38,100.03,100.03,100.03,TAY TONG,SOSS
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ARTS004,Drama and Scriptwriting,G1,45,38,10,1,1,37,38.88,11.62,10.00,MARGARET CHAN,SOSS
2013-14 Term 1,Regular Academic Session,Round 1B Window 2,ARTS007,Society and Culture in Film,G1,45,38,2,0,0,38,20.00,20.00,20.00,MARGARET CHAN,SOSS
